775,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
776,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
777,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0
778,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1
779,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
780,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
781,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1
782,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1
783,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
784,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
785,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
786,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
787,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1
788,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
789,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
790,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
791,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
792,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1
793,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
794,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
795,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1
796,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
797,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
798,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
799,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
800,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
801,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1
802,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
803,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
804,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
805,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
806,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
807,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
808,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1
809,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
810,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
811,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0
812,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
813,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
814,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
815,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
816,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
817,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
818,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
819,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
820,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
821,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
822,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
823,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
824,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0
825,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
826,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0
827,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1
828,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
829,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
